source,medium,colloid_um,velocity_mday,IS_mM,chemistry,condition_id,curve,x,x_type,value,C0_per_mL,column_role,workbook_tab,workbook_col
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,4.29759,PV,-1.5309,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,4.54217,PV,-1.7427,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,4.85663,PV,-1.7979,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,5.55542,PV,-1.9079,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,5.9747,PV,-1.9384,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,6.81325,PV,-1.9973,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,7.65181,PV,-2.1092,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,8.49036,PV,-2.0497,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,9.32892,PV,-2.1841,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,BTEC,9.95783,PV,-2.1364,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.00932,distance_m,8.3055,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.02582,distance_m,8.1371,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.04478,distance_m,8.0247,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.06596,distance_m,7.9507,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.08624,distance_m,7.8391,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.10764,distance_m,7.7784,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.12814,distance_m,7.6951,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.14873,distance_m,7.5553,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.17014,distance_m,7.5485,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,0.5,4.0,50.0,unfavorable,glass_Tong_0.5um_4mday_50mM_unfav,RP,0.19068,distance_m,7.431,6110000.0,primary,Microspheres Glass Beads Tong,U
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,0.69832,PV,-4.9555,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,0.80307,PV,-3.7324,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,0.87291,PV,-2.7905,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,0.94274,PV,-2.4272,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.01257,PV,-2.257,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.0824,PV,-2.1345,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.15223,PV,-2.1101,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.36173,PV,-2.1389,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.57123,PV,-2.1143,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,1.99022,PV,-2.091,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,2.40922,PV,-1.9266,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,2.82821,PV,-1.8571,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,3.24721,PV,-1.8914,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,3.6662,PV,-1.8951,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,3.8757,PV,-1.8728,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,3.94553,PV,-2.0035,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,4.01536,PV,-2.3069,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,4.18994,PV,-3.5355,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,4.29469,PV,-3.7708,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,4.71369,PV,-3.9702,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,5.55168,PV,-4.0971,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,6.38966,PV,-4.4244,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,7.22765,PV,-4.3823,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,8.06564,PV,-4.276,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,9.11313,PV,-4.344,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,BTEC,9.95112,PV,-4.4244,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.01,distance_m,9.1401,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.03,distance_m,8.9035,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.05,distance_m,8.6699,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.07,distance_m,8.4254,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.09,distance_m,8.1201,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.11,distance_m,7.941,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.13,distance_m,7.7866,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.15,distance_m,7.5039,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.17,distance_m,7.2617,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.0,4.0,50.0,favorable,glass_Tong_1.0um_4mday_50mM_favor,RP,0.19,distance_m,7.1244,13100000.0,primary,Microspheres Glass Beads Tong,AB
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.69461,PV,-4.7479,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.83353,PV,-3.3561,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.97246,PV,-1.1313,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.04192,PV,-0.6856,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.14611,PV,-0.41,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.35449,PV,-0.1973,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.56287,PV,-0.1995,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.97964,PV,-0.2098,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,2.39641,PV,-0.1769,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,2.81317,PV,-0.2061,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.02156,PV,-0.2026,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.22994,PV,-0.2078,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.54251,PV,-0.21,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.7509,PV,-0.1799,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.82036,PV,-0.1801,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.88982,PV,-0.2252,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.95928,PV,-0.1883,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.02874,PV,-0.3223,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.0982,PV,-0.406,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.16766,PV,-0.6106,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.27186,PV,-1.0772,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.68862,PV,-1.5847,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,5.52216,PV,-1.4816,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,6.35569,PV,-1.2677,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,7.18922,PV,-1.796,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,8.02275,PV,-1.744,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,9.06467,PV,-1.8706,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,9.8982,PV,-1.9063,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.01048,distance_m,8.3393,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.03048,distance_m,7.8448,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.05105,distance_m,7.4915,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.0702,distance_m,7.262,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.08852,distance_m,7.1002,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.11055,distance_m,7.0813,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.12926,distance_m,7.0449,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.14982,distance_m,7.0146,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.16924,distance_m,7.0977,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.18952,distance_m,7.095,11500000.0,primary,Microspheres Glass Beads Tong,AE
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.21955,PV,-2.8135,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.54888,PV,-2.7002,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.8782,PV,-1.1856,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.20753,PV,-0.1323,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.53686,PV,-0.0252,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.93937,PV,0.0192,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,2.26869,PV,-0.0073,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,2.70779,PV,-0.0139,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.03712,PV,-0.0278,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.43963,PV,-0.0721,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,3.73237,PV,-0.0328,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.06169,PV,-0.0577,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.42761,PV,-0.597,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,4.75694,PV,-1.5457,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,5.12285,PV,-1.8338,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,5.45218,PV,-2.0143,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,5.8181,PV,-2.1565,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,6.14743,PV,-2.2152,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,6.51334,PV,-2.3402,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,6.84267,PV,-2.7291,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,7.20859,PV,-2.767,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,7.53791,PV,-2.7958,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,7.90383,PV,-2.751,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,8.23316,PV,-2.9115,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,8.56249,PV,-2.8744,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,8.9284,PV,-2.4748,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,9.25773,PV,-2.8429,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,9.47728,PV,-2.9701,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,9.80661,PV,-2.8685,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,10.13593,PV,-2.7165,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.0086,distance_m,7.5876,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.02968,distance_m,7.3457,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.04991,distance_m,7.0301,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.06988,distance_m,6.8102,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.09091,distance_m,6.5774,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.11172,distance_m,6.5042,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.13245,distance_m,6.5297,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.15234,distance_m,6.5191,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.17194,distance_m,6.3971,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,RP,0.1914,distance_m,6.4846,13500000.0,primary,Microspheres Glass Beads Tong,AK
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.65865,PV,-3.0208,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.73184,PV,-3.1343,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.80502,PV,-2.6174,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.8782,PV,-1.6008,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.9148,PV,-1.2637,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.95139,PV,-0.9453,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,0.98798,PV,-0.6085,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.02457,PV,-0.3624,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.06116,PV,-0.2104,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.09775,PV,-0.0514,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.13435,PV,-0.0536,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.17094,PV,-0.0097,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.20753,PV,-0.0318,4280000.0,primary,Microspheres Glass Beads Tong,AQ
Tong,glass,1.1,4.0,20.0,unfavorable,glass_Tong_1.1um_4mday_20mM_unfav,BTEC,1.42708,PV,-0.1038,4280000.0,primary,Microspheres Glass Beads Tong,AQ
